,album_type,artists,href,id,images,name,release_date,release_date_precision,total_tracks,type,uri,external_urls.spotify,movieid
0,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",https://api.spotify.com/v1/albums/76IoyEyJjmgL6vLAK6a6EI,76IoyEyJjmgL6vLAK6a6EI,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734bc6d1132d0884914f2413c2', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e024bc6d1132d0884914f2413c2', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048514bc6d1132d0884914f2413c2', 'width': 64}]",Beyond The Lights (Original Motion Picture Soundtrack),2014-11-10,day,13.0,album,spotify:album:76IoyEyJjmgL6vLAK6a6EI,https://open.spotify.com/album/76IoyEyJjmgL6vLAK6a6EI,tt3125324
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5SEW04tNMMrOz7UFQJA6vz'}, 'href': 'https://api.spotify.com/v1/artists/5SEW04tNMMrOz7UFQJA6vz', 'id': '5SEW04tNMMrOz7UFQJA6vz', 'name': 'Henry Jackman', 'type': 'artist', 'uri': 'spotify:artist:5SEW04tNMMrOz7UFQJA6vz'}]",https://api.spotify.com/v1/albums/72FOmF0bBxV9zPY1463mmM,72FOmF0bBxV9zPY1463mmM,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273aa2f6d76b26a76b7a4f3a053', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02aa2f6d76b26a76b7a4f3a053', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851aa2f6d76b26a76b7a4f3a053', 'width': 64}]",Big Hero 6 (Original Motion Picture Soundtrack),2014-11-04,day,20.0,album,spotify:album:72FOmF0bBxV9zPY1463mmM,https://open.spotify.com/album/72FOmF0bBxV9zPY1463mmM,tt2245084
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1PKDFW9NYJiuVuC5mOOeaa'}, 'href': 'https://api.spotify.com/v1/artists/1PKDFW9NYJiuVuC5mOOeaa', 'id': '1PKDFW9NYJiuVuC5mOOeaa', 'name': 'Cliff Eidelman', 'type': 'artist', 'uri': 'spotify:artist:1PKDFW9NYJiuVuC5mOOeaa'}]",https://api.spotify.com/v1/albums/2vYO1bjkFAvt025nuKqpM6,2vYO1bjkFAvt025nuKqpM6,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f2139bd487a1da87d8a22eee', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02f2139bd487a1da87d8a22eee', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851f2139bd487a1da87d8a22eee', 'width': 64}]",Big Miracle (Original Motion Picture Soundtrack),2012-01-24,day,24.0,album,spotify:album:2vYO1bjkFAvt025nuKqpM6,https://open.spotify.com/album/2vYO1bjkFAvt025nuKqpM6,tt1430615
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5o9hTJmakd6LkNtjkV0DS1'}, 'href': 'https://api.spotify.com/v1/artists/5o9hTJmakd6LkNtjkV0DS1', 'id': '5o9hTJmakd6LkNtjkV0DS1', 'name': 'Leonardo Heiblum', 'type': 'artist', 'uri': 'spotify:artist:5o9hTJmakd6LkNtjkV0DS1'}]",https://api.spotify.com/v1/albums/1b0Iewhlj3O5aGOwfOIH3N,1b0Iewhlj3O5aGOwfOIH3N,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273fe96e41f7b0154f60a77e602', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02fe96e41f7b0154f60a77e602', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851fe96e41f7b0154f60a77e602', 'width': 64}]",Birds of Passage (Music from the Motion Picture Soundtrack),2019-02-14,day,19.0,album,spotify:album:1b0Iewhlj3O5aGOwfOIH3N,https://open.spotify.com/album/1b0Iewhlj3O5aGOwfOIH3N,tt6386748
0,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2AJ0RMvBQWwv7JAomSQRlj'}, 'href': 'https://api.spotify.com/v1/artists/2AJ0RMvBQWwv7JAomSQRlj', 'id': '2AJ0RMvBQWwv7JAomSQRlj', 'name': 'Don Schiff', 'type': 'artist', 'uri': 'spotify:artist:2AJ0RMvBQWwv7JAomSQRlj'}]",https://api.spotify.com/v1/albums/0b30gpKBw7uuza0x2svosd,0b30gpKBw7uuza0x2svosd,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27379c42c5a62ce8e6976ae4fd3', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0279c42c5a62ce8e6976ae4fd3', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485179c42c5a62ce8e6976ae4fd3', 'width': 64}]",Black and Blue (Original Motion Picture Soundtrack),2019-06-14,day,1.0,album,spotify:album:0b30gpKBw7uuza0x2svosd,https://open.spotify.com/album/0b30gpKBw7uuza0x2svosd,tt7390646
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/41dLItQx3PSyP6n1AMd87b'}, 'href': 'https://api.spotify.com/v1/artists/41dLItQx3PSyP6n1AMd87b', 'id': '41dLItQx3PSyP6n1AMd87b', 'name': 'Anne Dudley', 'type': 'artist', 'uri': 'spotify:artist:41dLItQx3PSyP6n1AMd87b'}]",https://api.spotify.com/v1/albums/0cSRb2nHHTWU7ab7tuIwpw,0cSRb2nHHTWU7ab7tuIwpw,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27356e509761d9e4fee1940fbdb', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0256e509761d9e4fee1940fbdb', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485156e509761d9e4fee1940fbdb', 'width': 64}]",Black Book (Original Soundtrack),2007-01-15,day,23.0,album,spotify:album:0cSRb2nHHTWU7ab7tuIwpw,https://open.spotify.com/album/0cSRb2nHHTWU7ab7tuIwpw,tt0389557
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0YC192cP3KPCRWx8zr8MfZ'}, 'href': 'https://api.spotify.com/v1/artists/0YC192cP3KPCRWx8zr8MfZ', 'id': '0YC192cP3KPCRWx8zr8MfZ', 'name': 'Hans Zimmer', 'type': 'artist', 'uri': 'spotify:artist:0YC192cP3KPCRWx8zr8MfZ'}]",https://api.spotify.com/v1/albums/3Eh8eEKS1cYsqCrZw2CyZf,3Eh8eEKS1cYsqCrZw2CyZf,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730f56ebdcb40b0329e9592f99', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e020f56ebdcb40b0329e9592f99', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048510f56ebdcb40b0329e9592f99', 'width': 64}]",Black Hawk Down (Original Motion Picture Soundtrack),2002-01-15,day,15.0,album,spotify:album:3Eh8eEKS1cYsqCrZw2CyZf,https://open.spotify.com/album/3Eh8eEKS1cYsqCrZw2CyZf,tt0265086
0,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6JbFTXLkb1r6Ox5IIakdil'}, 'href': 'https://api.spotify.com/v1/artists/6JbFTXLkb1r6Ox5IIakdil', 'id': '6JbFTXLkb1r6Ox5IIakdil', 'name': 'Poetic Collective', 'type': 'artist', 'uri': 'spotify:artist:6JbFTXLkb1r6Ox5IIakdil'}]",https://api.spotify.com/v1/albums/7yMSoqGEhFawarS29tHGSn,7yMSoqGEhFawarS29tHGSn,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730b1d67c1af17924d272e063f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e020b1d67c1af17924d272e063f', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048510b1d67c1af17924d272e063f', 'width': 64}]",White Black Colour (Original Soundtrack),2016-01-20,day,2.0,album,spotify:album:7yMSoqGEhFawarS29tHGSn,https://open.spotify.com/album/7yMSoqGEhFawarS29tHGSn,tt2883434
0,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2ObLegJ2H62xCOrBCghyFS'}, 'href': 'https://api.spotify.com/v1/artists/2ObLegJ2H62xCOrBCghyFS', 'id': '2ObLegJ2H62xCOrBCghyFS', 'name': 'Arjun K', 'type': 'artist', 'uri': 'spotify:artist:2ObLegJ2H62xCOrBCghyFS'}]",https://api.spotify.com/v1/albums/5IuqITwSCD2XXfI2mhWDmD,5IuqITwSCD2XXfI2mhWDmD,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273448ba4eb8ebb1752cd43a121', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02448ba4eb8ebb1752cd43a121', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851448ba4eb8ebb1752cd43a121', 'width': 64}]",Black Panther Soundtrack Remake (Original Motion Poster Soundtrack),2020-12-17,day,1.0,album,spotify:album:5IuqITwSCD2XXfI2mhWDmD,https://open.spotify.com/album/5IuqITwSCD2XXfI2mhWDmD,tt1825683
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/147dKKwnUn9qesNx8uAs3Z'}, 'href': 'https://api.spotify.com/v1/artists/147dKKwnUn9qesNx8uAs3Z', 'id': '147dKKwnUn9qesNx8uAs3Z', 'name': 'Ilan Eshkeri', 'type': 'artist', 'uri': 'spotify:artist:147dKKwnUn9qesNx8uAs3Z'}]",https://api.spotify.com/v1/albums/6tJ1GQfPI4OGdICf4i9z8W,6tJ1GQfPI4OGdICf4i9z8W,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27371489271f4b516279fd3db1a', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0271489271f4b516279fd3db1a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485171489271f4b516279fd3db1a', 'width': 64}]",Black Sea (Original Motion Picture Soundtrack),2015-01-20,day,25.0,album,spotify:album:6tJ1GQfPI4OGdICf4i9z8W,https://open.spotify.com/album/6tJ1GQfPI4OGdICf4i9z8W,tt2261331
0,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",https://api.spotify.com/v1/albums/3iMDN0DnulJHqMxNOEfqj8,3iMDN0DnulJHqMxNOEfqj8,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730f4f8a0631cccac7d5183db1', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e020f4f8a0631cccac7d5183db1', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048510f4f8a0631cccac7d5183db1', 'width': 64}]",Black Snake Moan: Original Motion Picture Soundtrack,2007-01-30,day,17.0,album,spotify:album:3iMDN0DnulJHqMxNOEfqj8,https://open.spotify.com/album/3iMDN0DnulJHqMxNOEfqj8,tt0462200
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/01xiB0IlXMXy3wrrotgDnU'}, 'href': 'https://api.spotify.com/v1/artists/01xiB0IlXMXy3wrrotgDnU', 'id': '01xiB0IlXMXy3wrrotgDnU', 'name': 'Clint Mansell', 'type': 'artist', 'uri': 'spotify:artist:01xiB0IlXMXy3wrrotgDnU'}]",https://api.spotify.com/v1/albums/2jdo6AZlL4wLRgeOYTrxGb,2jdo6AZlL4wLRgeOYTrxGb,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b03f87218a10b72fd5065c17', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b03f87218a10b72fd5065c17', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b03f87218a10b72fd5065c17', 'width': 64}]",Black Swan (Original Motion Picture Soundtrack),2010-11-23,day,16.0,album,spotify:album:2jdo6AZlL4wLRgeOYTrxGb,https://open.spotify.com/album/2jdo6AZlL4wLRgeOYTrxGb,tt0947798
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7IbO8NvxclKsk7WTOZ42bv'}, 'href': 'https://api.spotify.com/v1/artists/7IbO8NvxclKsk7WTOZ42bv', 'id': '7IbO8NvxclKsk7WTOZ42bv', 'name': 'Terence Blanchard', 'type': 'artist', 'uri': 'spotify:artist:7IbO8NvxclKsk7WTOZ42bv'}]",https://api.spotify.com/v1/albums/20kyUAdgJ3TxgO8cYlfACh,20kyUAdgJ3TxgO8cYlfACh,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27333a9877932976fe8a4fc1586', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0233a9877932976fe8a4fc1586', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485133a9877932976fe8a4fc1586', 'width': 64}]",BlacKkKlansman (Original Motion Picture Soundtrack),2018-08-10,day,23.0,album,spotify:album:20kyUAdgJ3TxgO8cYlfACh,https://open.spotify.com/album/20kyUAdgJ3TxgO8cYlfACh,tt7349662
0,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",https://api.spotify.com/v1/albums/4rUrrxPJaJjFlokn3DZpoc,4rUrrxPJaJjFlokn3DZpoc,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f704575963ec3ecf7f22ebee', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02f704575963ec3ecf7f22ebee', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851f704575963ec3ecf7f22ebee', 'width': 64}]",Blade Trinity (Original Motion Picture Soundtrack),2004-11-09,day,12.0,album,spotify:album:4rUrrxPJaJjFlokn3DZpoc,https://open.spotify.com/album/4rUrrxPJaJjFlokn3DZpoc,tt0359013
0,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",https://api.spotify.com/v1/albums/20Ire7OPiqS0Givd4TUnrj,20Ire7OPiqS0Givd4TUnrj,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27312cc3e2a19ff277eaa821c5f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0212cc3e2a19ff277eaa821c5f', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485112cc3e2a19ff277eaa821c5f', 'width': 64}]",Blades of Glory (Original Motion Picture Soundtrack),2007,year,22.0,album,spotify:album:20Ire7OPiqS0Givd4TUnrj,https://open.spotify.com/album/20Ire7OPiqS0Givd4TUnrj,tt0445934
0,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",https://api.spotify.com/v1/albums/1LaVW0zJqet2WgJL2jNkIE,1LaVW0zJqet2WgJL2jNkIE,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d0d3e6e8563d096864df01be', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d0d3e6e8563d096864df01be', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d0d3e6e8563d096864df01be', 'width': 64}]",Blended (Original Motion Picture Soundtrack),2014-05-20,day,15.0,album,spotify:album:1LaVW0zJqet2WgJL2jNkIE,https://open.spotify.com/album/1LaVW0zJqet2WgJL2jNkIE,tt1086772
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3347GaVooICZdo77rJoA30'}, 'href': 'https://api.spotify.com/v1/artists/3347GaVooICZdo77rJoA30', 'id': '3347GaVooICZdo77rJoA30', 'name': 'Blinded by the Light', 'type': 'artist', 'uri': 'spotify:artist:3347GaVooICZdo77rJoA30'}]",https://api.spotify.com/v1/albums/62b7aKrZ7QOjK2hAJylp9Y,62b7aKrZ7QOjK2hAJylp9Y,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734ad5c31a53eeec10973767ea', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e024ad5c31a53eeec10973767ea', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048514ad5c31a53eeec10973767ea', 'width': 64}]",Blinded by the Light (Original Motion Picture Soundtrack),2019-08-09,day,24.0,album,spotify:album:62b7aKrZ7QOjK2hAJylp9Y,https://open.spotify.com/album/62b7aKrZ7QOjK2hAJylp9Y,tt8266310
0,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",https://api.spotify.com/v1/albums/0EovEsQRlsdnqbZ9veRCqW,0EovEsQRlsdnqbZ9veRCqW,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273357667a60325ee693f7ce96c', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02357667a60325ee693f7ce96c', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851357667a60325ee693f7ce96c', 'width': 64}]",Blood & Chocolate (Original Motion Picture Soundtrack),2007,year,16.0,album,spotify:album:0EovEsQRlsdnqbZ9veRCqW,https://open.spotify.com/album/0EovEsQRlsdnqbZ9veRCqW,tt0397044
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2M4eNCvV3CJUswavkhAQg2'}, 'href': 'https://api.spotify.com/v1/artists/2M4eNCvV3CJUswavkhAQg2', 'id': '2M4eNCvV3CJUswavkhAQg2', 'name': 'James Newton Howard', 'type': 'artist', 'uri': 'spotify:artist:2M4eNCvV3CJUswavkhAQg2'}]",https://api.spotify.com/v1/albums/2YwDj8TchnUvnxekoIcQ0X,2YwDj8TchnUvnxekoIcQ0X,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a9af22edcba5cd21906bd61f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02a9af22edcba5cd21906bd61f', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851a9af22edcba5cd21906bd61f', 'width': 64}]",Blood Diamond (Original Motion Picture Soundtrack),2006-12-19,day,24.0,album,spotify:album:2YwDj8TchnUvnxekoIcQ0X,https://open.spotify.com/album/2YwDj8TchnUvnxekoIcQ0X,tt0450259
0,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",https://api.spotify.com/v1/albums/2qP5aZkx5TSSXGaUwkFJiM,2qP5aZkx5TSSXGaUwkFJiM,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273fd62c855e9c583ccad05a299', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02fd62c855e9c583ccad05a299', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851fd62c855e9c583ccad05a299', 'width': 64}]",Blue Crush Soundtrack,2002-01-01,day,11.0,album,spotify:album:2qP5aZkx5TSSXGaUwkFJiM,https://open.spotify.com/album/2qP5aZkx5TSSXGaUwkFJiM,tt0300532
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7sImPqqoy9mxcalQe3AbuP'}, 'href': 'https://api.spotify.com/v1/artists/7sImPqqoy9mxcalQe3AbuP', 'id': '7sImPqqoy9mxcalQe3AbuP', 'name': 'Blue Streak (Motion Picture Soundtrack)', 'type': 'artist', 'uri': 'spotify:artist:7sImPqqoy9mxcalQe3AbuP'}]",https://api.spotify.com/v1/albums/2gMFMErTVLDXwdUTqxRCAE,2gMFMErTVLDXwdUTqxRCAE,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27317b271422aa96e4b7ffd8ca7', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0217b271422aa96e4b7ffd8ca7', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485117b271422aa96e4b7ffd8ca7', 'width': 64}]",Blue Streak - The Album,1999-08-01,day,14.0,album,spotify:album:2gMFMErTVLDXwdUTqxRCAE,https://open.spotify.com/album/2gMFMErTVLDXwdUTqxRCAE,tt0181316
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",https://api.spotify.com/v1/albums/3PV2CfS1RkSidePTWPr3Pl,3PV2CfS1RkSidePTWPr3Pl,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d67d53244b1090215559265c', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d67d53244b1090215559265c', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d67d53244b1090215559265c', 'width': 64}]",Bobby - Original Motion Picture Soundtrack,2006-01-01,day,15.0,album,spotify:album:3PV2CfS1RkSidePTWPr3Pl,https://open.spotify.com/album/3PV2CfS1RkSidePTWPr3Pl,tt0308055
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1dfeR4HaWDbWqFHLkxsg1d'}, 'href': 'https://api.spotify.com/v1/artists/1dfeR4HaWDbWqFHLkxsg1d', 'id': '1dfeR4HaWDbWqFHLkxsg1d', 'name': 'Queen', 'type': 'artist', 'uri': 'spotify:artist:1dfeR4HaWDbWqFHLkxsg1d'}]",https://api.spotify.com/v1/albums/3BHe7LbW5yRjyqXNJ3A6mW,3BHe7LbW5yRjyqXNJ3A6mW,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27328581cfe196c266c132a9d62', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0228581cfe196c266c132a9d62', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485128581cfe196c266c132a9d62', 'width': 64}]",Bohemian Rhapsody (The Original Soundtrack),2018-10-19,day,22.0,album,spotify:album:3BHe7LbW5yRjyqXNJ3A6mW,https://open.spotify.com/album/3BHe7LbW5yRjyqXNJ3A6mW,tt1727824
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6N1Kaz3CvRa9VLll5ahk9T'}, 'href': 'https://api.spotify.com/v1/artists/6N1Kaz3CvRa9VLll5ahk9T', 'id': '6N1Kaz3CvRa9VLll5ahk9T', 'name': 'Theodore Shapiro', 'type': 'artist', 'uri': 'spotify:artist:6N1Kaz3CvRa9VLll5ahk9T'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3z6Gk257P9jNcZbBXJNX5i'}, 'href': 'https://api.spotify.com/v1/artists/3z6Gk257P9jNcZbBXJNX5i', 'id': '3z6Gk257P9jNcZbBXJNX5i', 'name': 'Regina Spektor', 'type': 'artist', 'uri': 'spotify:artist:3z6Gk257P9jNcZbBXJNX5i'}]",https://api.spotify.com/v1/albums/3MIkRz8eoI7jAnxhBOEMqW,3MIkRz8eoI7jAnxhBOEMqW,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a2af04afb76860ba2d3cf065', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02a2af04afb76860ba2d3cf065', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851a2af04afb76860ba2d3cf065', 'width': 64}]",Bombshell (Original Music from the Motion Picture Soundtrack),2019-12-13,day,20.0,album,spotify:album:3MIkRz8eoI7jAnxhBOEMqW,https://open.spotify.com/album/3MIkRz8eoI7jAnxhBOEMqW,tt6394270
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2pbBCRUEbgRzG1yzxwZEhO'}, 'href': 'https://api.spotify.com/v1/artists/2pbBCRUEbgRzG1yzxwZEhO', 'id': '2pbBCRUEbgRzG1yzxwZEhO', 'name': 'The Book Club', 'type': 'artist', 'uri': 'spotify:artist:2pbBCRUEbgRzG1yzxwZEhO'}]",https://api.spotify.com/v1/albums/1GLRRxJ9bimDJi6QpuzM2W,1GLRRxJ9bimDJi6QpuzM2W,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27360e003330f9af93ecb79bf83', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0260e003330f9af93ecb79bf83', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485160e003330f9af93ecb79bf83', 'width': 64}]",Original Soundtrack I,2020-12-25,day,11.0,album,spotify:album:1GLRRxJ9bimDJi6QpuzM2W,https://open.spotify.com/album/1GLRRxJ9bimDJi6QpuzM2W,tt6857166
