imdb_id,id,title,original_title,budget,revenue,genres,imdb_id,original_language,overview,production_companies,production_countries,release_date,runtime,spoken_languages,status,tagline,popularity,vote_average,vote_count,production_companies_number,production_countries_number,spoken_languages_number
tt7504726,481848,The Call of the Wild,The Call of the Wild,109000000,107604626,Drama|Adventure|Family,tt7504726,en,"Buck is a big-hearted dog whose blissful domestic life is turned upside down when he is suddenly uprooted from his California home and transplanted to the exotic wilds of the Yukon during the Gold Rush of the 1890s. As the newest rookie on a mail delivery dog sled team—and later its leader—Buck experiences the adventure of a lifetime, ultimately finding his true place in the world and becoming his own master.",3 Arts Entertainment|20th Century Studios|TSG Entertainment,Canada|United States of America,2020-02-19,100.0,English,Released,Based on the legendary novel,88.15,7.5,2220,3,2,1
tt1790886,77953,The Campaign,The Campaign,95000000,104907746,Comedy,tt1790886,en,Two rival politicians compete to win an election to represent their small North Carolina congressional district in the United States House of Representatives.,Location Gourmet|Gary Sanchez Productions|Everyman Pictures|Warner Bros. Pictures,United States of America,2012-08-09,85.0,English,Released,May The Best Loser Win.,11.274,5.8,1254,4,1,1
tt0312528,10588,The Cat in the Hat,The Cat in the Hat,109000000,133818283,Fantasy|Family,tt0312528,en,"Conrad and Sally Walden are home alone with their pet fish. It is raining outside, and there is nothing to do. Until The Cat in the Hat walks in the front door. He introduces them to their imagination, and at first it's all fun and games, until things get out of hand, and The Cat must go, go, go, before their parents get back.",Universal Pictures|Imagine Entertainment|DreamWorks Pictures,United States of America,2003-11-21,82.0,English,Released,Don't mess with the hat.,53.729,5.3,1113,3,1,1
tt0266391,35080,The Cat's Meow,The Cat's Meow,7000000,3646994,Drama|Mystery|Thriller,tt0266391,en,Semi-true story of the Hollywood murder that occurred at a star-studded gathering aboard William Randolph Hearst's yacht in 1924.,CP Medien AG|Lions Gate Films|Dan Films,Germany|United Kingdom|United States of America,2001-08-03,114.0,English,Released,Some secrets won't stay buried.,7.833,6.0,56,3,3,1
tt0402901,9042,The Cave,The Cave,30000000,15007991,Action|Adventure|Horror|Thriller,tt0402901,en,"After a group of biologists discovers a huge network of unexplored caves in Romania and, believing it to be an undisturbed eco-system that has produced a new species, they hire the best American team of underwater cave explorers in the world. While exploring deeper into the underwater caves, a rockslide blocks their exit, and they soon discover a larger carnivorous creature has added them to its food chain.",City Productions|Cineblue Internationale Filmproduktionsgesellschaft|Lakeshore Entertainment|Screen Gems|Cinerenta Medienbeteiligungs KG,Germany|United States of America,2005-08-26,97.0,English|Romanian,Released,There are places man was never meant to go,16.131,5.3,590,5,2,2
tt0115862,6346,The Chamber,The Chamber,50000000,22540359,Crime|Drama,tt0115862,en,"Idealistic young attorney Adam Hall takes on the death row clemency case of his racist grandfather, Sam Cayhall, a former Ku Klux Klan member he has never met.",Universal Pictures|Imagine Entertainment|Davis Entertainment,United States of America,1996-10-11,113.0,English,Released,Time is running out.,8.745,6.0,150,3,1,1
tt1488555,49520,The Change-Up,The Change-Up,52000000,75450437,Comedy,tt1488555,en,"Dave is a married man with two kids and a loving wife, and Mitch is a single man who is at the prime of his sexual life. One fateful night while Mitch and Dave are peeing in a fountain when lightning strikes, they switch bodies.",Universal Pictures|Relativity Media|Original Film|Big Kid Pictures,United States of America,2011-08-05,112.0,English,Released,Who says men can't change?,20.649,6.1,1964,4,1,1
tt0889588,13405,The Children of Huang Shi,黃石的孩子,40000000,7785317,Drama|War,tt0889588,zh,"About young British journalist, George Hogg, who with the assistance of a courageous Australian nurse, saves a group of orphaned children during the Japanese occupation of China in 1937.",Australian Film Finance Corporation|Zero Fiction Film|Ming Productions|Bluewater Pictures|Cheerland Entertainment Organization,China|Germany|Australia,2008-04-03,125.0,Japanese|Mandarin|English,Released,"War made them orphans, one man made them legends",8.841,6.8,101,5,3,3
tt2739338,226354,The Christmas Candle,The Christmas Candle,0,0,Drama|Family,tt2739338,en,"Deep in the heart of the English countryside lies the enchanting village of Gladbury. Legend has it every 25 years an angel visits the village candlemaker and touches a single candle. Whoever lights this candle receives a miracle on Christmas Eve. But in 1890, at the dawn of the electric age, this centuries old legend may come to an end.",EchoLight Studios|Impact Productions LLC|Pinewood Studios|Big Book Media,United Kingdom|United States of America,2013-11-22,100.0,English,Released,Believe the Miracle,5.063,5.9,22,4,2,1
tt0499448,2454,The Chronicles of Narnia: Prince Caspian,The Chronicles of Narnia: Prince Caspian,225000000,419665568,Adventure|Family|Fantasy,tt0499448,en,"One year after their incredible adventures in the Lion, the Witch and the Wardrobe, Peter, Edmund, Lucy and Susan Pevensie return to Narnia to aid a young prince whose life has been threatened by the evil King Miraz. Now, with the help of a colorful cast of new characters, including Trufflehunter the badger and Nikabrik the dwarf, the Pevensie clan embarks on an incredible quest to ensure that Narnia is returned to its rightful heir.",Walt Disney Pictures|Walden Media|Stillking Films|Ozumi Films|Propeler|Silverbell Films|Revolution Sun Studios,Czech Republic|Poland|Slovenia|United States of America,2008-05-15,150.0,English,Released,Everything you know is about to change forever.,57.187,6.6,4656,7,4,1
tt0363771,411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",180000000,745013115,Adventure|Family|Fantasy,tt0363771,en,"Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.",Walt Disney Pictures|Walden Media,United Kingdom|United States of America,2005-12-07,143.0,English|German,Released,Evil Has Reigned For 100 Years...,81.796,7.1,7533,2,2,2
tt0980970,10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,The Chronicles of Narnia: The Voyage of the Dawn Treader,155000000,415686217,Adventure|Family|Fantasy,tt0980970,en,"This time around Edmund and Lucy Pevensie, along with their pesky cousin Eustace Scrubb find themselves swallowed into a painting and on to a fantastic Narnian ship headed for the very edges of the world.",Fox 2000 Pictures|Walden Media,United Kingdom|United States of America,2010-12-02,113.0,English,Released,Return to magic. Return to hope. Return to Narnia.,46.563,6.4,4182,2,2,1
tt0296572,2789,The Chronicles of Riddick,The Chronicles of Riddick,105000000,115772733,Action|Science Fiction,tt0296572,en,"After years of outrunning ruthless bounty hunters, escaped convict Riddick suddenly finds himself caught between opposing forces in a fight for the future of the human race. Now, waging incredible battles on fantastic and deadly worlds, this lone, reluctant hero will emerge as humanity's champion - and the last hope for a universe on the edge of annihilation.",Radar Pictures|One Race,United States of America,2004-06-11,119.0,English,Released,All the power in the universe can't change destiny,19.527,6.5,2886,2,1,1
tt0124315,1715,The Cider House Rules,The Cider House Rules,24000000,88545092,Drama,tt0124315,en,"Homer is an orphan who was never adopted, becoming the favorite of orphanage director Dr. Larch. Dr. Larch imparts his full medical knowledge on Homer, who becomes a skilled, albeit unlicensed, physician. But Homer yearns for a self-chosen life outside the orphanage. What will Homer learn about life and love in the cider house? What of the destiny that Dr. Larch has planned for him?",Miramax|Nina Saxon Film Design|FilmColony,United States of America,1999-12-17,126.0,English,Released,A story about how far we must travel to find the place where we belong.,9.429,7.0,748,3,1,1
tt0331952,10742,The Clearing,The Clearing,0,12520799,Drama|Mystery|Thriller,tt0331952,en,"When affluent executive Wayne Hayes is kidnapped by a disgruntled employee and held for ransom in a forest, Wayne’s wife is forced to reckon with the FBI agents as they negotiate with the kidnapper.",Mediastream Dritte Film GmbH & Co. Beteiligungs KG|Fox Searchlight Pictures|Wildwood Enterprises|Thousand Words,Germany|United States of America,2004-07-02,95.0,English,Released,,9.46,5.9,159,4,2,1
tt1366365,77948,The Cold Light of Day,The Cold Light of Day,20000000,16863583,Action|Thriller|Mystery,tt1366365,en,"After his family is kidnapped during their sailing trip in Spain, a young Wall Street trader is confronted by the people responsible: intelligence agents looking to recover a mysterious briefcase.","Film Rites|Galavis Film|Picture Machine|Intrepid Pictures|Fria Luz Del Dia, A.I.E.",Spain|United States of America,2012-04-04,93.0,English|Spanish,Released,Instinct is his greatest weapon.,11.999,5.2,613,5,2,2
tt1748227,134597,The Collection,The Collection,0,6842058,Horror|Thriller,tt1748227,en,"Arkin escapes with his life from the vicious grips of ""The Collector"" during an entrapment party where he adds beautiful Elena to his ""Collection."" Instead of recovering from the trauma, Arkin is suddenly abducted from the hospital by mercenaries hired by Elena's wealthy father. Arkin is blackmailed to team up with the mercenaries and track down The Collector's booby trapped warehouse and save Elena.",Fortress Features|LD Entertainment,United States of America,2012-09-21,82.0,English,Released,Every great collector has a vision.,22.988,6.2,665,2,1,1
tt0844479,21407,The Collector,The Collector,3400000,114000000,Horror|Thriller,tt0844479,en,"Desperate to repay his debt to his ex-wife, an ex-con plots a heist at his new employer's country home, unaware that a second criminal has also targeted the property, and rigged it with a series of deadly traps.",Imaginarium Entertainment Group|Fortress Features|LD Entertainment,United States of America,2009-07-09,88.0,English,Released,He always takes one,23.587,6.5,932,3,1,1
tt0790804,10759,The Comebacks,The Comebacks,15000000,0,Comedy,tt0790804,en,"A comedy that spoofs the inspirational sports movies, The Comebacks tells the story of an out-of-luck coach, Lambeau Fields, who takes a rag-tag bunch of college misfits and drives them towards the football championships. In the process, this life-long loser discovers that he is a winner after all by redeeming himself, saving his relationship with his family and friends, and finding that there is indeed, no ""I"" in ""team""!",Fox Atomic,United States of America,2007-10-19,107.0,English|Portuguese,Released,Keep your eye on the ball.,11.621,5.0,107,1,1,2
