tmdb_id,imdb_id,title,year,
94072,tt0102989,Straight Out of Brooklyn,1991,
37264,tt0105481,Straight Talk,1992,
281,tt0114558,Strange Days,1995,
302429,tt4191054,Strange Magic,2015,
14220,tt0489282,Strange Wilderness,2008,
1262,tt0420223,Stranger Than Fiction,2006,
13141,tt0369994,Strangers with Candy,2006,
64639,tt0999913,Straw Dogs,2011,
12527,tt0106966,Strawberry and Chocolate,1995,
11667,tt0111301,Street Fighter,1994,
15268,tt0891592,Street Fighter: The Legend of Chun-Li,2009,
1266,tt0421073,Street Kings,2008,
76661,tt0100707,Streets,1990,
10409,tt0105488,Strictly Ballroom,1993,
45147,tt0102996,Strictly Business,1991,
11074,tt0108238,Striking Distance,1993,
9879,tt0117765,Striptease,1996,
10137,tt0164912,Stuart Little,1999,
10996,tt0243585,Stuart Little 2,2002,
513045,tt7734218,Stuber,2019,
1792,tt0338466,Stuck on You,2003,
11504,tt0103003,Suburban Commando,1991,
23629,tt0978764,Sucker Punch,2011,
17003,tt0990413,Sugar,2009,
16723,tt0186589,Sugar & Spice,2001,
39349,tt0107079,Sugar Hill,1994,
10668,tt0120241,Suicide Kings,1998,
26602,tt0234829,Summer Catch,2001,
8282,tt0836700,Summer Hours,2009,
10279,tt0162677,Summer of Sam,1999,
70805,tt0120244,Sunday,1997,
29649,tt0117784,Sunset Park,1996,
17771,tt0145503,Sunshine,2000,
1272,tt0448134,Sunshine,2007,
13090,tt0862846,Sunshine Cleaning,2009,
57022,tt0286179,Sunshine State,2002,
37686,tt1650062,Super 8,2011,
9607,tt0108255,Super Mario Bros.,1993,
39939,tt0247745,Super Troopers,2002,
50022,tt0859635,Super Troopers 2,2018,
31117,tt0270846,Superbabies: Baby Geniuses 2,2004,
8363,tt0829482,Superbad,2007,
17186,tt0403016,Supercross,2005,
11918,tt0426592,Superhero Movie,2008,
1452,tt0348150,Superman Returns,2006,
10384,tt0134983,Supernova,2000,
13824,tt0167427,Superstar,1999,
23470,tt0108258,Surf Ninjas,1993,
9408,tt0423294,Surf's Up,2007,
19959,tt0986263,Surrogates,2009,
15566,tt0252028,Surviving Christmas,2004,
41843,tt0117791,Surviving Picasso,1996,
17585,tt0111323,Surviving the Game,1994,
8080,tt0324127,Suspect Zero,2004,
361292,tt1034415,Suspiria,2018,
13885,tt0408236,Sweeney Todd: The Demon Barber of Fleet Street,2007,
9684,tt0158371,Sweet and Lowdown,2000,
11529,tt0256415,Sweet Home Alabama,2002,
1921,tt0230838,Sweet November,2001,
20616,tt0283026,Swimfan,2002,
302,tt0324133,Swimming Pool,2003,
506025,tt6532374,Swimming with Men,2018,
10419,tt0108265,Swing Kids,1993,
10187,tt1027862,Swing Vote,2008,
10261,tt0103016,Switch,1991,
10871,tt0119210,Switchback,1997,
9705,tt0244244,Swordfish,2001,
10760,tt0815244,Sydney White,2007,
28200,tt0325055,Sylvia,2003,
4960,tt0383028,"Synecdoche, New York",2008,
231,tt0365737,Syriana,2005,
82623,tt0163862,T-Rex: Back to the Cretaceous,1998,
39141,tt0271219,Tadpole,2002,
50725,tt0810922,Take Me Home Tonight,2011,
12763,tt0446046,Take the Lead,2006,
8681,tt0936501,Taken,2009,
82675,tt1397280,Taken 2,2012,
260346,tt2446042,Taken 3,2015,
22907,tt1135084,Takers,2010,
6393,tt0103035,Taking Care of Business,1990,
11081,tt0364045,Taking Lives,2004,
26320,tt1127896,Taking Woodstock,2009,
20093,tt0467017,Talento de barrio,2008,
9059,tt0114608,Tales from the Crypt: Demon Knight,1995,
20701,tt0100740,Tales from the Darkside: The Movie,1990,
25066,tt0114609,Tales from the Hood,1995,
6535,tt0796368,Talk to Me,2007,
41841,tt0111359,Tall Tale,1995,
9718,tt0415306,Talladega Nights: The Ballad of Ricky Bobby,2006,
226486,tt2103254,Tammy,2014,
38757,tt0398286,Tangled,2010,
9067,tt0114614,Tank Girl,1995,
37135,tt0120855,Tarzan,1999,
38618,tt0120856,Tarzan and the Lost City,1998,
11045,tt0316732,Taxi,2004,
10368,tt0120857,Tea with Mussolini,1999,
24034,tt0350194,Teacher's Pet,2004,
10342,tt0133046,Teaching Mrs. Tingle,1999,
3989,tt0372588,Team America: World Police,2004,
9567,tt0314353,Tears of the Sun,2003,
72105,tt1637725,Ted,2012,
214756,tt2637276,Ted 2,2015,
440918,tt6483364,Teen Spirit,2019,
474395,tt7424200,Teen Titans Go! To the Movies,2018,
1498,tt0100758,Teenage Mutant Ninja Turtles,1990,
98566,tt1291150,Teenage Mutant Ninja Turtles,2014,
1497,tt0103060,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,
1499,tt0108308,Teenage Mutant Ninja Turtles III,1993,
97006,tt2070862,Temptation: Confessions of a Marriage Counselor,2013,
2179,tt0365830,Tenacious D in The Pick of Destiny,2006,
9057,tt0111400,Terminal Velocity,1994,
280,tt0103064,Terminator 2: Judgment Day,1991,
296,tt0181852,Terminator 3: Rise of the Machines,2003,
87101,tt1340138,Terminator Genisys,2015,
534,tt0438488,Terminator Salvation,2009,
290859,tt6450804,Terminator: Dark Fate,2019,
76617,tt1572315,Texas Chainsaw 3D,2013,
82545,tt0103069,Texasville,1990,
9388,tt0427944,Thank You for Smoking,2006,
225565,tt1800246,That Awkward Moment,2014,
20735,tt0120317,That Darn Cat,1997,
25796,tt0120318,That Old Feeling,1997,
9591,tt0117887,That Thing You Do!,1996,
87428,tt1232200,That's My Boy,2012,
145247,tt2113681,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,2015,
1911,tt0120657,The 13th Warrior,1999,
453201,tt6802308,The 15:17 to Paris,2018,
6957,tt0405422,The 40 Year Old Virgin,2005,
1613,tt0227984,The 51st State,2002,
8452,tt0216216,The 6th Day,2000,
34544,tt0429493,The A-Team,2010,
10790,tt0475937,The Abandoned,2007,
481084,tt1620981,The Addams Family,2019,
2907,tt0101272,The Addams Family,1991,
38050,tt1385826,The Adjustment Bureau,2011,
16112,tt0159421,The Adventures of Elmo in Grouchland,1999,
9548,tt0098987,The Adventures of Ford Fairlane,1990,
34723,tt0106223,The Adventures of Huck Finn,1993,
18975,tt0115472,The Adventures of Pinocchio,1996,
11692,tt0180052,The Adventures of Pluto Nash,2002,
2759,tt0109045,"The Adventures of Priscilla, Queen of the Desert",1994,
17711,tt0131704,The Adventures of Rocky & Bullwinkle,2000,
14199,tt0424774,The Adventures of Sharkboy and Lavagirl,2005,
17578,tt0983193,The Adventures of Tintin,2011,
433502,tt5977276,The Aftermath,2019,
293863,tt1655441,The Age of Adaline,2015,
10436,tt0106226,The Age of Innocence,1993,
46094,tt0109067,The Air Up There,1994,
10733,tt0318974,The Alamo,2004,
30765,tt0112342,The Amazing Panda Adventure,1995,
1930,tt0948470,The Amazing Spider-Man,2012,
102382,tt1872181,The Amazing Spider-Man 2,2014,
27579,tt1440728,The American,2010,
9087,tt0112346,The American President,1995,
10065,tt0384806,The Amityville Horror,2005,
454640,tt6095472,The Angry Birds Movie 2,2019,
11090,tt0255798,The Animal,2001,
26475,tt0254099,The Anniversary Party,2001,
9906,tt0429589,The Ant Bully,2006,
2895,tt0118632,The Apostle,1998,
79694,tt1433822,The Apparition,2012,
10547,tt0115571,The Arrival,1996,
64678,tt1645080,The Art of Getting By,2011,
522924,tt1478839,The Art of Racing in the Rain,2019,
480001,tt7339248,The Art of Self-Defense,2019,
11398,tt0160009,The Art of War,2000,
74643,tt1655442,The Artist,2012,
4512,tt0443680,The Assassination of Jesse James by the Coward Robert Ford,2007,
11112,tt0115580,The Associate,1996,
5172,tt0469263,The Astronaut Farmer,2007,
2900,tt0138304,The Astronaut's Wife,1999,
24428,tt0848228,The Avengers,2012,
9320,tt0118661,The Avengers,1998,
2567,tt0338751,The Aviator,2004,
61225,tt0103747,The Babe,1992,
48287,tt0112435,The Baby-Sitters Club,1995,
2020,tt0120596,The Bachelor,1999,
34806,tt1212436,The Back-Up Plan,2010,
11699,tt1095217,The Bad Lieutenant: Port of Call - New Orleans,2009,
5259,tt1032856,The Band's Visit,2008,
9034,tt0280460,The Banger Sisters,2002,
8848,tt0200465,The Bank Job,2008,
11042,tt0338135,The Barbarian Invasions,2004,
10474,tt0112461,The Basketball Diaries,1995,
1907,tt0163978,The Beach,2000,
441384,tt6511932,The Beach Bum,2019,
17894,tt0118691,The Beautician and the Beast,1997,
9957,tt0437863,The Benchwarmers,2006,
74534,tt1412386,The Best Exotic Marigold Hotel,2012,
16162,tt0168501,The Best Man,1999,
146304,tt2083355,The Best Man Holiday,2013,
458131,tt4807408,The Best of Enemies,2019,
239571,tt1972779,The Best of Me,2014,
16668,tt0377038,The Best Two Years,2004,
11041,tt0106400,The Beverly Hillbillies,1993,
12634,tt0315824,The Big Bounce,2004,
26441,tt0112499,The Big Green,1995,
9448,tt0120609,The Big Hit,1998,
15723,tt0189584,The Big Kahuna,2000,
115,tt0118715,The Big Lebowski,1998,
87567,tt1931435,The Big Wedding,2013,
73937,tt1053810,The Big Year,2011,
11000,tt0115685,The Birdcage,1996,
9676,tt0387877,The Black Dahlia,2006,
2667,tt0185937,The Blair Witch Project,1999,
22881,tt0878804,The Blind Side,2009,
96936,tt2132285,The Bling Ring,2013,
18947,tt1131729,The Boat That Rocked,2009,
619,tt0103855,The Bodyguard,1992,
9481,tt0145681,The Bone Collector,1999,
9586,tt0099165,The Bonfire of the Vanities,1990,
20504,tt1037705,The Book of Eli,2010,
228326,tt2262227,The Book of Life,2014,
203833,tt0816442,The Book Thief,2013,
22821,tt1300851,The Boondock Saints II: All Saints Day,2009,
9449,tt0118755,The Borrowers,1998,
27573,tt1038919,The Bounty Hunter,2010,
2501,tt0258463,The Bourne Identity,2002,
49040,tt1194173,The Bourne Legacy,2012,
2502,tt0372183,The Bourne Supremacy,2004,
2503,tt0440963,The Bourne Ultimatum,2007,
22825,tt0362478,The Box,2009,
16992,tt0118760,The Boxer,1998,
170687,tt0787474,The Boxtrolls,2014,
14574,tt0914798,The Boy in the Striped Pyjamas,2008,
241251,tt3181822,The Boy Next Door,2015,
9066,tt0112572,The Brady Bunch Movie,1995,
4413,tt0476964,The Brave One,2007,
9767,tt0452594,The Break-Up,2006,
688,tt0112579,The Bridges of Madison County,1995,
22597,tt0222850,The Broken Hearts Club: A Romantic Comedy,2000,
20322,tt0250274,The Brothers,2001,
21755,tt0844286,The Brothers Bloom,2009,
4442,tt0355295,The Brothers Grimm,2005,
7350,tt0825232,The Bucket List,2008,
31064,tt0270259,The Business of Strangers,2001,
20096,tt0101523,The Butcher's Wife,1991,
132363,tt1327773,The Butler,2013,
1954,tt0289879,The Butterfly Effect,2004,
22970,tt1259521,The Cabin in the Woods,2012,
9894,tt0115798,The Cable Guy,1996,
158011,tt1911644,The Call,2013,
481848,tt7504726,The Call of the Wild,2020,
77953,tt1790886,The Campaign,2012,
10588,tt0312528,The Cat in the Hat,2003,
35080,tt0266391,The Cat's Meow,2002,
9042,tt0402901,The Cave,2005,
8843,tt0209958,The Cell,2000,
79888,tt0106536,The Cemetery Club,1993,
6346,tt0115862,The Chamber,1996,
49520,tt1488555,The Change-Up,2011,
10694,tt0109402,The Chase,1994,
13405,tt0889588,The Children of Huang Shi,2008,
226354,tt2739338,The Christmas Candle,2013,
2454,tt0499448,The Chronicles of Narnia: Prince Caspian,2008,
411,tt0363771,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,
10140,tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,
2789,tt0296572,The Chronicles of Riddick,2004,
1715,tt0124315,The Cider House Rules,2000,
10742,tt0331952,The Clearing,2004,
10731,tt0109446,The Client,1994,
77948,tt1366365,The Cold Light of Day,2012,
134597,tt1748227,The Collection,2012,
21407,tt0844479,The Collector,2009,
10759,tt0790804,The Comebacks,2007,
41925,tt0099292,The Comfort of Strangers,1991,
11663,tt0101605,The Commitments,1991,
399035,tt1590193,The Commuter,2018,
44129,tt1172991,The Company Men,2011,
87496,tt1381404,The Company You Keep,2013,
138843,tt1457767,The Conjuring,2013,
60309,tt0968264,The Conspirator,2011,
6521,tt0208874,The Contender,2000,
18475,tt0380277,The Cookout,2004,
10744,tt0318374,The Cooler,2004,
9341,tt0298814,The Core,2003,
9455,tt0142192,The Corruptor,1999,
109091,tt2193215,The Counselor,2013,
11362,tt0245844,The Count of Monte Cristo,2002,
7862,tt0813547,The Counterfeiters,2008,
18357,tt0276033,The Country Bears,2002,
9954,tt0475944,The Covenant,2006,
19176,tt0109493,The Cowboy Way,1994,
9100,tt0115963,The Craft,1996,
29427,tt0455407,The Crazies,2010,
19150,tt0198386,The Crew,2000,
17043,tt0305396,The Crocodile Hunter: Collision Course,2002,
49519,tt0481499,The Croods,2013,
9495,tt0109506,The Crow,1994,
10546,tt0115986,The Crow: City of Angels,1996,
20539,tt0115988,The Crucible,1996,
33408,tt0106627,The Crush,1993,
11386,tt0104036,The Crying Game,1993,
6715,tt0112757,The Cure,1995,
4922,tt0421715,The Curious Case of Benjamin Button,2008,
480414,tt4913966,The Curse of La Llorona,2019,
2779,tt0256524,The Curse of the Jade Scorpion,2001,
16562,tt0104040,The Cutting Edge,1992,
591,tt0382625,The Da Vinci Code,2006,
20689,tt0118926,The Dancer Upstairs,2003,
16857,tt0238924,The Dangerous Lives of Altar Boys,2002,
4538,tt0838221,The Darjeeling Limited,2007,
10349,tt0106664,The Dark Half,1993,
155,tt0468569,The Dark Knight,2008,
49026,tt1345836,The Dark Knight Rises,2012,
71469,tt1093357,The Darkest Hour,2011,
445651,tt4073790,The Darkest Minds,2018,
435,tt0319262,The Day After Tomorrow,2004,
10200,tt0970416,The Day the Earth Stood Still,2008,
49806,tt0116041,The Daytrippers,1997,
535581,tt8695030,The Dead Don't Die,2019,
48289,tt1226753,The Debt,2011,
24936,tt0250323,The Deep End,2001,
30943,tt0120646,The Deep End of the Ocean,1999,
1422,tt0407887,The Departed,2006,
65057,tt1033575,The Descendants,2011,
9392,tt0435625,The Descent,2006,
76487,tt1560985,The Devil Inside,2012,
350,tt0458352,The Devil Wears Prada,2006,
1813,tt0118971,The Devil's Advocate,1997,
4477,tt0118972,The Devil's Own,1997,
1696,tt0395584,The Devil's Rejects,2005,
76493,tt1645170,The Dictator,2012,
44564,tt1578275,The Dilemma,2011,
5257,tt0205873,The Dish,2001,
10411,tt0104114,The Distinguished Gentleman,1992,
26142,tt0101746,The Doctor,1991,
1944,tt0348593,The Door in the Floor,2004,
10537,tt0101761,The Doors,1991,
1278,tt0309987,The Dreamers,2004,
154400,tt1600196,The Drop,2014,
12783,tt0864761,The Duchess,2008,
272693,tt1666801,The DUFF,2015,
6519,tt0377818,The Dukes of Hazzard,2005,
49494,tt1034389,The Eagle,2011,
9433,tt0119051,The Edge,1997,
17187,tt0283530,The Emperor's Club,2002,
11688,tt0120917,The Emperor's New Groove,2000,
20024,tt0172396,The End of the Affair,2000,
409,tt0116209,The English Patient,1996,
10612,tt0112966,The Englishman Who Went Up a Hill But Came Down a Mountain,1995,
156022,tt0455944,The Equalizer,2014,
345887,tt3766354,The Equalizer 2,2018,
30285,tt0116240,The Evening Star,1996,
13171,tt0458364,The Ex,2007,
8643,tt0404032,The Exorcism of Emily Rose,2005,
11587,tt0099528,The Exorcist III,1990,
27578,tt1320253,The Expendables,2010,
138103,tt2333784,The Expendables 3,2014,
14325,tt0469903,The Express,2008,
9030,tt0406759,The Eye,2008,
9276,tt0133751,The Faculty,1998,
14784,tt0460791,The Fall,2008,
515047,tt7231342,The Fall of the American Empire,2019,
112205,tt2404311,The Family,2013,
5994,tt0218967,The Family Man,2000,
9043,tt0356680,The Family Stone,2005,
15450,tt1142798,The Family That Preys,2008,
9566,tt0116277,The Fan,1996,
565310,tt8637428,The Farewell,2019,
9799,tt0232500,The Fast and the Furious,2001,
9615,tt0463985,The Fast and the Furious: Tokyo Drift,2006,
222935,tt2582846,The Fault in Our Stars,2014,
50463,tt0109783,The Favor,1994,
375262,tt5083738,The Favourite,2018,
31651,tt0099566,The Field,1991,
18,tt0119116,The Fifth Element,1997,
162903,tt1837703,The Fifth Estate,2013,
45317,tt0964517,The Fighter,2010,
22309,tt0191133,The Fighting Temptations,2003,
19912,tt1144884,The Final Destination,2009,
15669,tt0449018,The Final Season,2007,
37233,tt0106918,The Firm,1993,
41374,tt0099578,The First Power,1990,
442249,tt6133466,The First Purge,2018,
2925,tt0116313,The First Wives Club,1996,
177,tt0101889,The Fisher King,1991,
29475,tt0101891,The Five Heartbeats,1991,
72207,tt1195478,The Five-Year Engagement,2012,
888,tt0109813,The Flintstones,1994,
889,tt0158622,The Flintstones in Viva Rock Vegas,2000,
791,tt0432291,The Fog,2005,
118430,tt0099595,The Forbidden Dance,1990,
1729,tt0865556,The Forbidden Kingdom,2008,
10145,tt0356618,The Forgotten,2004,
12484,tt0245120,The Forsaken,2001,
1381,tt0414993,The Fountain,2006,
9093,tt0240510,The Four Feathers,2002,
22824,tt1220198,The Fourth Kind,2009,
51434,tt0099606,The Fourth War,1990,
10168,tt0099615,The Freshman,1990,
10779,tt0116365,The Frighteners,1996,
476764,tt7074886,The Front Runner,2018,
5503,tt0106977,The Fugitive,1993,
9427,tt0119164,The Full Monty,1997,
21612,tt0116378,The Funeral,1996,
299245,tt2309260,The Gallows,2015,
284536,tt2039393,The Gambler,2014,
2649,tt0119174,The Game,1997,
13680,tt0492956,The Game Plan,2007,
16885,tt0120706,The General,1998,
2275,tt0144214,The General's Daughter,1999,
522627,tt8367814,The Gentlemen,2020,
2087,tt0109890,The Getaway,1994,
10586,tt0116409,The Ghost and the Darkness,1996,
11439,tt1139328,The Ghost Writer,2010,
2046,tt0219699,The Gift,2001,
12488,tt0119196,The Gingerbread Man,1998,
446807,tt5177088,The Girl in the Spider's Web,2018,
10591,tt0265208,The Girl Next Door,2004,
24253,tt1216487,The Girl Who Played with Fire,2010,
65754,tt1568346,The Girl with the Dragon Tattoo,2011,
15472,tt1132620,The Girl with the Dragon Tattoo,2010,
227156,tt0435651,The Giver,2014,
2176,tt0221218,The Glass House,2001,
72031,tt0109906,The Glass Shield,1995,
9625,tt0116421,The Glimmer Man,1996,
242,tt0099674,The Godfather: Part III,1990,
29946,tt0200669,The Golden Bowl,2001,
2268,tt0385752,The Golden Compass,2007,
472674,tt3864056,The Goldfinch,2019,
182,tt0452624,The Good German,2007,
9962,tt0279113,The Good Girl,2002,
511322,tt5563334,The Good Liar,2019,
1247,tt0343737,The Good Shepherd,2006,
9272,tt0107034,The Good Son,1993,
6016,tt0281820,The Good Thief,2003,
19905,tt1092633,"The Goods: Live Hard, Sell Hard",2009,
25517,tt0451069,The Gospel,2005,
30973,tt0377992,The Gospel of John,2003,
96196,tt0120687,The Governess,1998,
54897,tt1544600,The Grace Card,2011,
15378,tt0427998,The Grand,2007,
120467,tt2278388,The Grand Budapest Hotel,2014,
14047,tt0427309,The Great Debaters,2007,
64682,tt1343092,The Great Gatsby,2013,
13922,tt0326905,The Great Raid,2005,
20759,tt0116448,The Great White Hype,1996,
15487,tt0388980,The Greatest Game Ever Played,2005,
40805,tt0990407,The Green Hornet,2011,
497,tt0120689,The Green Mile,1999,
75174,tt1601913,The Grey,2012,
18129,tt0099703,The Grifters,1991,
360920,tt2709692,The Grinch,2018,
1970,tt0391198,The Grudge,2004,
465086,tt3612126,The Grudge,2020,
1975,tt0433386,The Grudge 2,2006,
4643,tt0406816,The Guardian,2006,
32043,tt0099710,The Guardian,1990,
82687,tt1694020,The Guilt Trip,2012,
47898,tt0104376,The Gun in Betty Lou's Handbag,1992,
266396,tt2515034,The Gunman,2015,
9027,tt0280720,The Guru,2003,
11087,tt0104389,The Hand that Rocks the Cradle,1992,
20815,tt0099731,The Handmaid's Tale,1990,
18785,tt1119646,The Hangover,2009,
45243,tt1411697,The Hangover Part II,2011,
109439,tt1951261,The Hangover Part III,2013,
8645,tt0949731,The Happening,2008,
427214,tt2404639,The Happy Prince,2018,
412988,tt1308728,The Happytime Murders,2018,
11384,tt0102004,The Hard Way,1991,
470044,tt5580266,The Hate U Give,2018,
10756,tt0338094,The Haunted Mansion,2003,
11618,tt0171363,The Haunting,1999,
18781,tt0492044,The Haunting in Connecticut,2009,
14745,tt1045655,The Haunting of Molly Hartley,2008,
29905,tt0099743,The Haunting of Morella,1990,
77430,tt0455841,The Heart Specialist,2011,
9038,tt0408839,The Heartbreak Kid,2007,
136795,tt2404463,The Heat,2013,
50014,tt1454029,The Help,2011,
9792,tt0454841,The Hills Have Eyes,2006,
9793,tt0800069,The Hills Have Eyes 2,2007,
8618,tt0464049,The History Boys,2006,
8398,tt0455960,The Hitcher,2007,
7453,tt0371724,The Hitchhiker's Guide to the Galaxy,2005,
31544,tt0102045,The Hitman,1991,
9903,tt0462338,The Hoax,2007,
49051,tt0903624,The Hobbit: An Unexpected Journey,2012,
122917,tt2310332,The Hobbit: The Battle of the Five Armies,2014,
57158,tt1170358,The Hobbit: The Desolation of Smaug,2013,
1581,tt0457939,The Holiday,2006,
21295,tt0373908,The Honeymooners,2005,
547,tt0119314,The Horse Whisperer,1998,
72710,tt1517260,The Host,2013,
1255,tt0468492,The Host,2007,
11852,tt0302640,The Hot Chick,2002,
14864,tt0099797,The Hot Spot,1990,
590,tt0274558,The Hours,2003,
12620,tt0852713,The House Bunny,2008,
2259,tt0107151,The House of the Spirits,1994,
463821,tt2119543,The House with a Clock in Its Walls,2018,
11934,tt0110074,The Hudsucker Proxy,1994,
10545,tt0116583,The Hunchback of Notre Dame,1996,
228194,tt2980648,The Hundred-Foot Journey,2014,
70160,tt1392170,The Hunger Games,2012,
101299,tt1951264,The Hunger Games: Catching Fire,2013,
131631,tt1951265,The Hunger Games: Mockingjay - Part 1,2014,
514847,tt8244784,The Hunt,2020,
1669,tt0099810,The Hunt for Red October,1990,
10632,tt0269347,The Hunted,2003,
32631,tt0113360,The Hunted,1995,
10400,tt0174856,The Hurricane,2000,
430040,tt5360952,The Hurricane Heist,2018,
12162,tt0887912,The Hurt Locker,2009,
449562,tt1298644,The Hustle,2019,
9005,tt0400525,The Ice Harvest,2005,
68924,tt0119349,The Ice Storm,1997,
279914,tt2326574,The Identical,2014,
10316,tt1124035,The Ides of March,2011,
1491,tt0443543,The Illusionist,2006,
41201,tt0775489,The Illusionist,2011,
8054,tt1054606,The Imaginarium of Doctor Parnassus,2010,
205596,tt2084970,The Imitation Game,2014,
152599,tt1951181,The Immigrant,2014,
9026,tt0278500,The Importance of Being Earnest,2002,
80278,tt1649419,The Impossible,2013,
28134,tt0120823,The Impostors,1998,
36047,tt0163676,The In Crowd,2000,
5146,tt0314786,The In-Laws,2003,
124459,tt0790628,The Incredible Burt Wonderstone,2013,
1724,tt0800080,The Incredible Hulk,2008,
9806,tt0317705,The Incredibles,2004,
29371,tt0113416,The Incredibly True Adventure of Two Girls in Love,1995,
11359,tt0113419,The Indian in the Cupboard,1995,
11323,tt1130080,The Informant!,2009,
59930,tt0110137,The Inkwell,1994,
9008,tt0140352,The Insider,1999,
4959,tt0963178,The International,2009,
116741,tt2234155,The Internship,2013,
179,tt0373926,The Interpreter,2005,
228967,tt2788710,The Interview,2014,
524247,tt6722030,The Intruder,2019,
4858,tt0427392,The Invasion,2007,
23082,tt1058017,The Invention of Lying,2009,
9785,tt0435670,The Invisible,2007,
570670,tt1051906,The Invisible Man,2020,
10386,tt0129167,The Iron Giant,1999,
71688,tt1007029,The Iron Lady,2012,
1635,tt0399201,The Island,2005,
9306,tt0116654,The Island of Dr. Moreau,1996,
9654,tt0317740,The Italian Job,2003,
4824,tt0119395,The Jackal,1997,
9667,tt0366627,The Jacket,2005,
5951,tt0866437,The Jane Austen Book Club,2007,
18713,tt0110189,The Jerky Boys,1995,
41479,tt1285309,The Joneses,2010,
19931,tt0107282,The Joy Luck Club,1993,
65299,tt0107284,The Judas Project,1993,
205587,tt1872194,The Judge,2014,
10714,tt0110213,The Jungle Book,1994,
14873,tt0283426,The Jungle Book 2,2003,
9623,tt0116731,The Juror,1996,
38575,tt1155076,The Karate Kid,2010,
4244,tt0219854,The Kid,2000,
492565,tt4975920,The Kid,2019,
454294,tt6811018,The Kid Who Would Be King,2019,
39781,tt0842926,The Kids Are All Right,2010,
47288,tt0160429,The King and I,1999,
45269,tt1504320,The King's Speech,2010,
4349,tt0431197,The Kingdom,2007,
487680,tt5822564,The Kitchen,2019,
7979,tt0419887,The Kite Runner,2008,
21344,tt0099951,The Krays,1990,
16888,tt0213790,The Ladies Man,2000,
5516,tt0335245,The Ladykillers,2004,
2044,tt0410297,The Lake House,2006,
10196,tt0938283,The Last Airbender,2010,
522039,tt4353250,The Last Black Man in San Francisco,2019,
9319,tt0102266,The Last Boy Scout,1991,
2100,tt0272020,The Last Castle,2001,
16980,tt0120728,The Last Days of Disco,1998,
38358,tt1320244,The Last Exorcism,2010,
146203,tt2034139,The Last Exorcism Part II,2013,
18405,tt0844708,The Last House on the Left,2009,
1523,tt0455590,The Last King of Scotland,2007,
7511,tt0434139,The Last Kiss,2006,
9703,tt0462396,The Last Legion,2007,
2267,tt0768212,The Last Mimzy,2007,
123770,tt0099991,The Last of the Finest,1990,
9361,tt0104691,The Last of the Mohicans,1992,
616,tt0325710,The Last Samurai,2003,
25284,tt0110308,The Last Seduction,1994,
35690,tt1294226,The Last Song,2010,
76640,tt1549920,The Last Stand,2013,
36811,tt0824758,The Last Station,2010,
10163,tt0104692,The Lawnmower Man,1992,
243940,tt2918436,The Lazarus Effect,2015,
8698,tt0311429,The League of Extraordinary Gentlemen,2003,
4958,tt0146984,The Legend of Bagger Vance,2000,
188207,tt1043726,The Legend of Hercules,2014,
1656,tt0386140,The Legend of Zorro,2005,
137106,tt1490017,The Lego Movie,2014,
280217,tt3513498,The Lego Movie 2: The Second Part,2019,
7548,tt0375920,The Libertine,2006,
421,tt0362270,The Life Aquatic with Steve Zissou,2004,
11615,tt0289992,The Life of David Gale,2003,
503919,tt7984734,The Lighthouse,2019,
50348,tt1189340,The Lincoln Lawyer,2011,
8587,tt0110357,The Lion King,1994,
420818,tt6105098,The Lion King,2019,
385448,tt5493944,The Little Mermaid,2018,
10897,tt0110366,The Little Rascals,1994,
24100,tt0192255,The Little Vampire,2000,
18736,tt0306841,The Lizzie McGuire Movie,2003,
72784,tt1850397,The Loft,2015,
57201,tt1210819,The Lone Ranger,2013,
11412,tt0116908,The Long Kiss Goodnight,1996,
228205,tt2726560,The Longest Ride,2015,
9291,tt0398165,The Longest Yard,2005,
13579,tt1091751,The Longshots,2008,
8270,tt0427470,The Lookout,2007,
73723,tt1482459,The Lorax,2012,
120,tt0120737,The Lord of the Rings: The Fellowship of the Ring,2001,
122,tt0167260,The Lord of the Rings: The Return of the King,2003,
121,tt0167261,The Lord of the Rings: The Two Towers,2002,
34813,tt0480255,The Losers,2010,
9700,tt0343996,The Lost City,2006,
330,tt0119567,The Lost World: Jurassic Park,1997,
12177,tt0811138,The Love Guru,2008,
31342,tt0166252,The Love Letter,1999,
7980,tt0380510,The Lovely Bones,2010,
10995,tt0101316,The Lover,1992,
77877,tt1327194,The Lucky One,2012,
4553,tt0361862,The Machinist,2004,
11318,tt0110428,The Madness of King George,1994,
8094,tt0318411,The Magdalene Sisters,2003,
11086,tt0268995,The Majestic,2001,
40082,tt0104802,The Mambo Kings,1992,
9074,tt0399327,The Man,2005,
9313,tt0120744,The Man in the Iron Mask,1998,
17474,tt0102388,The Man in the Moon,1991,
9414,tt0120483,The Man Who Knew Too Little,1997,
10778,tt0243133,The Man Who Wasn't There,2001,
97430,tt1258972,The Man with the Iron Fists,2012,
10502,tt0107501,The Man Without a Face,1993,
14462,tt0368008,The Manchurian Candidate,2004,
13559,tt0113762,The Mangler,1995,
8975,tt0419946,The Marine,2006,
31633,tt0102411,The Marrying Man,1991,
